,participant,block,trial_num,modality,stim_level,stim_value,rating,RT,vas_initial_value,block_onset,trial_onset,fixation_onset,anticipation_duration,stim_onset,stim_duration,stim_offset,stim_rating_delay,rating_onset,rating_offset,iti_duration
2176,sub-48,2,1,pain,1,45,23.19075521,6.140164656,5,2782.96997,2782.972038,2784.473736,3.5,2787.925544,2,2789.929669,5,2794.968582,2801.108747,4
2177,sub-48,2,2,pain,2,46,13.77669271,3.520649435,95,2782.96997,2805.129821,2806.631502,3,2809.571031,2,2811.570172,5,2816.625745,2820.146395,3
2178,sub-48,2,3,pain,1,45,23.38020833,12.81420519,95,2782.96997,2823.166415,2824.668003,3,2827.608991,2,2829.606738,5,2834.662384,2847.476589,2
2179,sub-48,2,4,pain,3,47,21.95247396,7.858793036,95,2782.96997,2849.512097,2851.013718,2.5,2853.439645,2,2855.435318,5,2860.490817,2868.34961,4
2180,sub-48,2,5,pain,4,48,50.33333333,2.085675453,5,2782.96997,2872.370708,2873.872272,2.5,2876.311386,2,2878.310504,6,2884.367226,2886.452901,2
2181,sub-48,2,6,pain,2,46,31.36132813,2.736488776,65,2782.96997,2888.488385,2889.990137,3,2892.915889,2,2894.912243,5,2899.967677,2902.704166,2
2182,sub-48,2,7,pain,3,47,33.72526042,2.18588786,35,2782.96997,2904.739757,2906.241374,2.5,2908.667165,2,2910.662953,5,2915.718391,2917.904279,5
2183,sub-48,2,8,pain,5,49,35.96484375,3.887654634,95,2782.96997,2922.926492,2924.428141,2,2926.366715,2,2928.36581,5,2933.421273,2937.308928,2
2184,sub-48,2,9,pain,5,49,50.88802083,3.18684366,35,2782.96997,2939.344584,2940.846253,2,2942.771827,2,2944.767151,5,2949.822698,2953.009541,3
2185,sub-48,2,10,pain,5,49,52.78255208,2.069012304,65,2782.96997,2956.029546,2957.531287,3.5,2960.971582,2,2962.970582,5,2968.026181,2970.095193,2
2186,sub-48,2,11,pain,3,47,41.36002604,4.7553907,95,2782.96997,2972.130732,2973.63241,2,2975.55778,2,2977.553303,6,2983.609948,2988.365338,5
2187,sub-48,2,12,pain,1,45,42.54101563,3.203461306,5,2782.96997,2993.38752,2994.889204,3,2997.828688,2,2999.827863,6,3005.884614,3009.088076,5
2188,sub-48,2,13,pain,2,46,47.85611979,3.353739835,5,2782.96997,3014.110414,3015.611938,3.5,3019.050827,2,3021.051326,6,3027.108043,3030.461783,4
2189,sub-48,2,14,pain,3,47,45.38671875,3.370373498,95,2782.96997,3034.4829,3035.984507,3.5,3039.424585,2,3041.42387,5,3046.479345,3049.849719,4
2190,sub-48,2,15,pain,5,49,65,3.587314037,65,2782.96997,3053.870839,3055.372457,2.5,3057.811398,2,3059.810736,6,3065.867372,3069.454686,4
2191,sub-48,2,16,pain,4,48,65.06184896,5.706244081,95,2782.96997,3073.475782,3074.977558,2,3076.916087,2,3078.915244,6,3084.971969,3090.678213,4
2192,sub-48,2,17,pain,4,48,52.578125,3.487215436,95,2782.96997,3094.699215,3096.200972,2.5,3098.641038,2,3100.639199,5,3105.694709,3109.181924,4
2193,sub-48,2,18,pain,5,49,65,1.084668914,65,2782.96997,3113.202964,3114.70466,2,3116.645025,2,3118.642283,6,3124.698949,3125.783618,4
2194,sub-48,2,19,pain,2,46,12.35742188,3.02013206,5,2782.96997,3129.804596,3131.306385,2,3133.245737,2,3135.243978,6,3141.300595,3144.320727,3
2195,sub-48,2,20,pain,4,48,43.28450521,1.952234977,35,2782.96997,3147.340608,3148.84239,2.5,3151.281642,2,3153.280652,6,3159.337228,3161.289463,2
2196,sub-48,2,21,pain,4,48,48.94205729,2.019035909,95,2782.96997,3163.324913,3164.826665,3,3167.75266,2,3169.748752,6,3175.80533,3177.824366,3
2197,sub-48,2,22,pain,3,47,46.93684896,2.269214676,5,2782.96997,3180.844324,3182.346007,3,3185.285699,2,3187.284889,5,3192.340247,3194.609462,3
2198,sub-48,2,23,pain,2,46,22.49544271,2.219268553,5,2782.96997,3197.62943,3199.131109,2.5,3201.572279,2,3203.569441,6,3209.625964,3211.845232,5
2199,sub-48,2,24,pain,1,45,34.15494792,2.235734843,95,2782.96997,3216.867398,3218.368971,2,3220.308843,2,3222.306651,5,3227.36246,3229.598195,2
2200,sub-48,2,25,pain,1,45,39.00911458,4.087796254,65,2782.96997,3231.633618,3233.135258,3.5,3236.560766,2,3238.558008,5,3243.613525,3247.701321,4
2201,sub-50,1,1,vision,5,0.95,99.45703125,6.206884723,35,2060.191351,2060.226735,2061.728383,2,2063.697156,2,2065.699318,5,2070.704923,2076.911807,2
2202,sub-50,1,2,vision,1,0.05,0,1.168061069,5,2060.191351,2078.94731,2080.449065,3,2083.435588,2,2085.437879,5,2090.426581,2091.594642,3
